Company ID,Company name,Transactly Office ID (APP),Original Sales Rep: Company,Recent Deal Amount,Recent Deal Close Date,Contract Effective Date,Office SubScription Plan/Tier (APP),Office Subscription Renewal Date (APP),Brokerage Onboarding Date,id (MLS),MLS System Names,Email,Principal Broker's Email Address,Phone Number,Street Address,Street Address 2,City,State / Province,Postal Code,Brokerage Growth Manager,Assigned CS Rep,Last Engagement Date,Can We Send Emails to Agents,Company Domain Name,Website URL,Billing Contact Name
6062715550,Guide Real Estate,,,,,,,,,,,,,,,,,CA,,,,2021-09-28 14:20,,,,
6062632330,Equity Real Estate of Alamogordo LLC,,,,,,,,,,,,,,,,,NM,,,,2021-05-22 9:29,,,,
6062643062,Keller Williams Realty El Cajon,,,,,,,,,,,,,,,,,CA,,,,2022-02-22 10:12,,,,
6062563256,Harcourts Prime Properties,,,,,,,,,,,,,,,,,CA,,,,,,,,
6062631812,Hardin Homes LLC,,,,,,,,,,,,,,,,,KY,,,,2021-05-15 21:15,,,,
6062644030,Conway - Scituate,,,,,,,,,,,,,,,,,MA,,,,2022-02-23 15:23,,,,
6062561793,Realty Masters & Association,,,,,,,,,,,,,,,,CA,,,,,2022-02-16 8:05,,,,
6062249223,Mitchell Realty Llc,,,,,,,,,,,,,,,,,MN,,,,2022-04-22 12:51,,,,
6062249117,Berkshire Hathaway Homeservices Hometown Realtors,,,,,,,,,,,,,,,,,NC,,,,2022-02-22 9:46,,,,
6061932898,BHHS Fox & Roach Rumson,,,,,,,,,,,,,,,,,NJ,,,,,,,,
6061907871,Realty ONE Group - NORTHWEST,,,,,,,,,,,,,,,,,NV,,,,,,,,
6060672640,RE/MAX 8 Inc.,,,,,,,,,,,,,,,,,VA,,,,2022-04-13 10:31,,,,
6060698752,Windermere Real Estate/East - Yarrow Bay,,,,,,,,,,,,,,,,,WA,,,,2021-05-24 22:24,,,,
6060670753,Parkside Realty,,,,,,,,,,,,,,,,,CO,,,,2022-02-15 14:53,,,,
6060575052,RE/MAX One,,,,,,,,,,,,,,,,,CA,,,,,,,,
6060596132,RE/MAX ROUGE RIVER REALTY LTD.,,,,,,,,,,,,,,,,,,,,,2021-06-24 14:16,,,,
6060574340,RETHINK Real Estate,,,,,,,,,,,,,,,,,AZ,,,,2022-02-22 9:38,,,,
6060387892,ClearView Realty LLC,,,,,,,,,,,,,,,,,TX,,,,2021-05-24 15:28,,,,
6055687279,Coldwell Banker Pryor Realty,,,,,,,,,,,,,,,,,TN,,,,2021-07-14 16:36,,,,
6055690640,Landmark Realtors,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,CA,,,,2022-04-15 9:19,,,,
6055471197,Signature ONE Realty Group,,,,,,,,,,,,,,,,,NY,,,,2022-02-11 13:43,,,,
6055415836,Bluewater Real Estate - Emerald Isle,,,,,,,,,,,,,,,,,NC,,,,2021-06-07 13:18,,,,
6055415564,Berkshire Hathaway HomeServices California Properties,,,,,,,,,,,,,,,,,CA,,,,2021-05-21 16:42,,,,
6055441716,ReeceNichols - Leawood,,,,,,,,,,,,,,,,,KS,,,,2021-05-17 8:38,,,,
6055470435,DOWN HOME PROPERTIES LLC,,,,,,,,,,,,,,,,,FL,,,,2022-02-14 12:00,,,,
6055371842,Equity Northwest Real Estate,,,,,,,,,,,,,,,,,ID,,,,2022-02-14 11:36,,,,
6055370929,Real Estate Authority,,,,,,,,,,,,,,,,,FL,,,,2022-02-22 11:02,,,,
6053450905,Casaday Allison Group - Corporate,,Tom Brinson (Deactivated User),1950,2021-05-11 13:55,2021-05-11,,,,,,,,13014610084,90 5th Avenue,,Chevv Chase,MD,10011,,,2021-08-10 13:05,,casadayallison.com,casadayallison.com,
6033612696,Century 21 - The One,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 973-407-2000,175 Park Avenue,,Madison,NY,7940,,,2021-06-04 5:26,,,,
6023607068,West & Co @ EXP,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,ND,,,,,,,,
6021048935,Trillionaire Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,8324930700,1906 Treble Drive,,Humble,TX,77338,,,2021-05-24 15:36,,trilhouston.com,trilhouston.com,
6020959059,MD Home Team @ RE/MAX Ikon,,,,,,,,,,,,,,,,Timonium,MD,,,,2021-11-17 9:02,,,,
6004843603,RE/MAX Premier Realty - The Walker Advantage Team,,Jen Schwartz (Deactivated User),,,,,,,,,,,,,,,,,,,2021-06-15 8:28,,,,
5996165423,,,,,,,,,,,,,,,,,,,,,,,,EVP,EVP,
5982432600,Huelsman Homes,,Bob Kodner,495,2022-02-15 14:16,2021-05-04,Team,2022-10-01,,,,,,(203) 895-1206,124 Pepes Farm Road,,Milford,CT,6460,Bob Kodner,,2021-07-19 12:01,,huelsmanhomes.com,huelsmanhomes.com,
5954082208,Tom Ferry Clients,,Michael Rimkie,,,,,,,,,,,9497216808,6 Hutton Centre Drive,,Santa Ana,,92707,Bob Kodner,,2022-03-30 8:52,,tomferry.com,tomferry.com,
5951997214,The Property Resolution,,Tom Brinson (Deactivated User),,,,,,,,,,,,92 Portsmouth Avenue,,Exeter,,3833,,,2021-05-19 10:21,,propertyresolutions.net,propertyresolutions.net,
5932430088,Awning,,,,,,,,,,,,,,,,,,,,,2021-08-02 17:07,,Awning,Awning,
5891713832,,,,,,,,,,,,,,,,,,,,,,2021-09-13 10:42,,RLAH,RLAH,
5860603970,PorchLight @ EXP,,Clayton Sanders (Deactivated User),,,,,,,,,,,,3825 32nd Street,,San Diego,CA,92104,,,2021-04-21 16:24,,porchlightsocal.com,porchlightsocal.com,
5852368300,Stevenson Real Estate Group,,Tom Brinson (Deactivated User),,,,Brokerage,2022-10-01,,,,,,,,,,NV,,Bob Kodner,,2022-04-18 12:20,,vegas-homes-for-sale.com,vegas-homes-for-sale.com,
5850514698,Retriever Merchant Solutions,,,,,,,,,,,,,+1 877-599-3875,9404 Margo Lane,,Munster,,46321,,,,,rmsnpc.com,rmsnpc.com,
5850308255,Soho ATL Real Estate,,Bob Kodner,9000,2021-04-13 20:57,,Brokerage,2022-10-01,,,,,,(678) 428-0698,,,,GA,,Bob Kodner,,2022-03-17 20:46,,sohosellsatl.com,sohosellsatl.com,
5841620240,Whisselrealty,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 619-618-7997,3180 University Avenue,,San Diego,CA,92104,,,,,whisselrealty.com,whisselrealty.com,
5809605189,Century 21 - A Better Service (CA),,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,CA,,,,2021-04-07 17:54,,,,
5806307851,Anne Marie Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 864-881-9579,6 27th Street,STE 350,Greer,SC,29609,,,2021-04-09 10:10,,annemarierealty.com,annemarierealty.com,
5797937828,Landed,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 800-778-7879,548 Market Street,,San Francisco,CA,94104,,,,,landed.com,landed.com,
5793009964,Bend Brokers Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,5413897369,22055 Rickard Rd,,Bend,OR,97702,,,2021-04-08 10:32,,bendbrokersrealty.com,bendbrokersrealty.com,
5790787881,Rimma Realty,,Tom Brinson (Deactivated User),,,,,,,,,,,4158767653,719 42nd Avenue,,San Francisco,CA,94121,,,2021-04-12 18:34,,rimmarealty.com,rimmarealty.com,
5789808977,The Luna Realty Group,,Bradley Feiner (Deactivated User),,,,,,,,,,,,6426 W Cermak Rd,,Berwyn,IL,,,,2021-05-20 9:43,,thelunarealtygroup.com,thelunarealtygroup.com,
5789736253,Sixteen100 Realty LLC,,Bob Kodner,,,,,,,,,,,,,,,,,,,,,,,
5789079465,Pemberton Homes @ EXP,,Clayton Sanders (Deactivated User),,,,,,,,,,,(785) 243-6000,7741 147th Street West,,Apple Valley,MN,55124,,,2021-04-26 8:16,,pembertonhomesteam.com,pembertonhomesteam.com,
5789066528,Cross Capital Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 832-797-6431,330 West Main Street,,Tomball,TX,77375,,,2021-04-07 9:32,,crosscapitalrealty.com,crosscapitalrealty.com,
5789009076,Hearthstone,,Clayton Sanders (Deactivated User),,,,,,,,,,,8183850005,23975 Park Sorrento,,Calabasas,CA,91302,,,2021-04-09 14:44,,hearthstone.com,hearthstone.com,
5788974126,Houston Center Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,,205 Roberts Street,,Houston,TX,77003,,,2021-04-05 15:52,,houstoncenterrealty.com,houstoncenterrealty.com,
5788969631,Colorado Font Porch Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,(303) 489-9401,,,,CO,,,,2021-06-01 17:16,,coloradofrontporchrealty.com,coloradofrontporchrealty.com,
5788605717,Keller Williams Coastal and Lakes and Mountains Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 512-327-3070,750 Lafayette RoadSte. 201PortsmouthNH3801,,Portsmouth,NH,38011,,,2021-04-05 20:14,,newenglandcoastal.yourkwoffice.com,newenglandcoastal.yourkwoffice.com,
5779680789,Lemara,,Bob Kodner,,,,Brokerage,2022-10-01,,,,,,,1999 South Bascom Avenue,,Campbell,CA,95008,Bob Kodner,,2022-02-11 22:24,,lemaracommercial.com,lemaracommercial.com,
5779663749,Remingo,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,CO,,,,2021-04-02 15:42,,,,
5779597339,NextHome - Tropicana,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 254-535-0277,2611 Douglas Fir Drive,STE 740,Harker Heights,TX,76541,,,2021-04-16 16:41,,nexthometropicanarealty.com,nexthometropicanarealty.com,
5779398515,NextHome Signature Realty,,,,,,,,,,,,,,,,Norwood,MA,2062,,,,,nexthomesigre.com,nexthomesigre.com,
5777976852,Hestia Real Estate,,Clayton Sanders (Deactivated User),,,,,,,,,,,,8717 Castaway Cove Court,,St. Augustine,CA,32092,,,2021-09-01 17:43,,hestiarealestate.com,hestiarealestate.com,
5776428647,G World Properties,,,,,,,,,,,,,+1 407-927-5988,7682 DR.PHILLIPS BLVD,STE B,Orlando,FL,32819,,,,,gworldproperties.com,gworldproperties.com,
5772368147,Sixteen100 Realty LLC - Corporate,,Bob Kodner,36000,2021-04-02 16:11,,,,,,,,,,,,Arlington,TX,76012,Bob Kodner,,2022-02-11 15:59,,sixteen100realty.com,sixteen100realty.com,
5771241233,ERA Grizzard Real Estate,,Robert Jackson,,,,,,,,,,,,,,,,,Robert Jackson,,2022-04-05 10:09,,,,
5769523864,Keller Williams - Honolulu HI,,Clayton Sanders (Deactivated User),,,,,,,,,,,609-729-2100,1221 South MoPac Expressway,,North Wildwood,HI,78746,,,2021-06-03 15:05,,honolulu.kw.com,honolulu.kw.com,
5758351632,Keller Williams - Elite - Omaha NE,,Clayton Sanders (Deactivated User),,2021-03-31 16:43,,,,,,,,,(402) 957-1116,17838 Burke Street,STE 2,,NE,75225,,,2022-04-05 12:23,,kwelite.com,kwelite.com,
5758267818,Re/Max - San Antonio,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,TX,,,,,,,,
5756009251,Century 21 Northwest (WA),,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 973-407-2000,175 Park Avenue,,Madison,WA,7940,,,2022-01-27 10:21,,century21northwest.c21.com,century21northwest.c21.com,
5756009071,United Country Real Estate,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 800-999-1020,2820 Northwest Barry Road,,Kansas City,ID,64154,,,2021-05-03 9:46,,homeslandcountrypropertyforsale.com,homeslandcountrypropertyforsale.com,
5749356314,Keller Williams Hudson Valley Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 512-327-3070,10 Esquire Road Suite #4,,New City,NY,10956,,,2021-03-30 15:49,,kwhvr.yourkwoffice.com,kwhvr.yourkwoffice.com,
5746645671,IRBY LLC,,Bradley Feiner (Deactivated User),,,,,,,,,,,2512077525,1 Saint Louis Street,,Mobile,AL,36602,,,2021-04-01 11:30,,irbyhomebuyers.com,irbyhomebuyers.com,
5746344817,Rushhome,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 302-632-7878,32 West Loockerman Street,,Dover,DE,19904,,,2021-03-30 11:51,,rushhome.com,rushhome.com,
5741961861,Keller Williams DE Realty Group,,,,,,,,,,,,,+1 302-803-1800,1521 Concord Pike,,Wilmington,DE,19803,,,2021-07-12 12:50,,derealtygroup.com,derealtygroup.com,
5741960237,Keller Williams Realty - Wilmington DE,,Bradley Feiner (Deactivated User),,,,,,,,,,,(910) 777-2200,1001 Military CutoffSuite 101,,Wilmington,NC,28405,,,,,kwwilmington.yourkwoffice.com,kwwilmington.yourkwoffice.com,
5737678376,Keller Williams Paint Creek,,Bradley Feiner (Deactivated User),,,,,,,,,,,(248) 609-7200,543 N Main StreetSuite 111,,Rochester,MI,48307,,,2021-03-29 14:03,,mc928.yourkwoffice.com,mc928.yourkwoffice.com,
5737666625,Keller Williams Great Smokies,,Bradley Feiner (Deactivated User),,,,,,,,,,,(828) 488-5777,60 Everett Street,,Bryson City,NC,28713,,,2021-03-30 14:47,,kwbrysoncity.kw.com,kwbrysoncity.kw.com,
5737656874,RE/MAX Real Estate LTD - Little Silver NJ,,Bradley Feiner (Deactivated User),,,,,,,,,,,(732) 924-5656,25 Sycamore AveLittle Silver NJ 07739,POB 189,Little Silver,NJ,7739,,,,,remax-real-estate-ltd.business.site,remax-real-estate-ltd.business.site,
5737353534,Anastasia Realty Group,,Matt O'Connell (Deactivated User),,,,,,,,,,,(832) 654-3264,5926 Cypresswood Green Dr,,Spring,TX,,,,2022-01-20 14:08,,,,
5737323381,BRIJE Real Estate,,,,,,,,,,,,,wendy@brije.com,3385 Round Lake Rd,,Zellwood,FL,32498,,,,,,,
5737290270,Fine Properties - Lakewood Ranch,,,,,,,,,,,,,(941) 782-0000,5224 Paylor Ln,,Lakewood Ranch,FL,34240,,,,,,,
5737248115,Robert Stack LLC,,,,,,,,,,,,,(352) 353-2862,3220 SW 31st Rd,#201,Ocala,FL,34474,,,,,,,
5737265578,Sweet Life Realty Group,,,,,,,,,,,,,(772) 617-6800,8335 Mulligan Circle,,Port Saint Lucie,FL,34986,,,,,,,
5737293420,Berkshire Hathaway HS - BPFLA,,,,,,,,,,,,,(850) 534-3006,28A Watercolor Way,,Santa Rosa Beach,FL,32459,,,,,,,
5737217404,Synergy Realty Network LLC,,,,,,,,,,,,,(615) 371-2424,1585 Mallory Ln,Ste. 103,Brentwood,TN,37027,,,,,,,
5737209461,Beach Haven Realty,,,,,,,,,,,,,(770) 596-6599,41 Jack Knife Dr,,Watersound,FL,32461,,,,,,,
5737244677,Coldwell Banker Realty,,,,,,,,,,,,,(813) 815-0741,14502 N. Dale Mabry Hwy,,Tampa,FL,33618,,,,,,,
5737280878,La Rosa Realty - Celebration,,,,,,,,,,,,,(321) 939-3748,1420 Celebration Blvd,Ste. 200,Celebration,FL,34747,,,,,,,
5737287078,Better Homes and Garden Real Estate,,,,,,,,,,,,,(386) 338-3939,412 Beach Village Dr.,,Flagler Beach,FL,32136,,,,,,,
5737290269,Crye-Leike Realtors,,,,,,,,,,,,,615-391-9080,4723 Andrew Jackson Pkwy,,Hermitage,TN,37076,,,,,,,
5737271735,Berkshire Hathaway HomeServices Beach Properties of Florida,,,95,2021-11-11 13:12,,,,,,,,,(850) 534-3006,28B Watercolor Way,,Santa Rosa Beach,FL,32459,,,2021-11-30 20:55,,,,
5737268615,Schulte Realty,,,,,,,,,,,,,(407) 721-0611,875 Orangewood Dr,,Oviedo,FL,32765,,,,,,,
5737306115,Keller Williams Elite Partners IV Realty,,,,,,,,,,,,,(321) 527-5111,2110 N Donnely St.,Ste. 100,Mount Dora,FL,32757,,,,,,,
5737280881,Danella Realty LLC,,,,,,,,,,,,,(407) 900-9993,37 N Orange Ave,#331,Orlando,FL,32801,,,2021-10-04 9:50,,,,
5737287075,The Cole Realty Group,,,,,,,,,,,,,(678) 995-5098,4500 Hugh Howell Road Suite 790,,Tucker,GA,30084,,,,,,,
5737174964,Live 30A Real Estate,,,,,,,,,,,,,(850) 629-9869,274 Serenoa Rd,Ste. 1F,Santa Rosa Beach,FL,32459,,,2021-05-26 12:11,,,,
5737290271,Florida Realty Investments,,,,,,,,,,,,,(407) 207-2220,3451 Technological Ave,Ste. 11,Orlando,FL,32817,,,,,,,
5737306118,Black Lion Realty,,,,,,,,,,,,,(615) 953-6626,2828 Elm Hill Pike,Ste. 110,Nashville,TN,37214,,,,,,,
5737290267,La Rosa Realty Orlando,,,,,,,,,,,,,(321) 578-3925,1805 W Colonial Dr.,Unit B1,Orlando,FL,32804,,,,,,,
5737248116,30A Local Properties,,,,,,,,,,,,,(850) 213-3048,35 Clayton Ln,Ste. B,Grayton Beach,FL,32459,,,,,,,
5737314820,Florida Charms Realty,,,,,,,,,,,,,(409) 779-4279,353 Bay Cir.,,Santa Rosa Beach,FL,32459,,,,,,,
5737251160,Exit Realty Music City,,,,,,,,,,,,,(615) 807-1208,67970 Moores Ln A,,Brentwood,TN,37027,,,2022-02-14 14:49,,,,
5737174962,La Rosa Success LLC,,,,,,,,,,,,,(407) 720-5010,2244 E. Semoran Blvd,,Apopka,FL,34712,,,,,,,
5737265577,Spectrum Property Group LLC,,,,,,,,,,,,,(407) 250-5170,1302 E Robinson St,,Orlando,FL,32801,,,,,,,
5737217403,Era Grizzard - Dr. Phillips,,,,,,,,,,,,,(407) 201-0233,6985 Wallace Rd.,,Orlando,FL,32819,,,,,,,
5755672499,ERA Grizzard Real Estate Corporate,,Robert Jackson,,2021-04-01 14:31,,Brokerage,2022-10-01,,,,,,352-735-4433,1300 Citizens Boulevard,,,FL,34748,,,2021-04-01 14:28,,eragrizzard.com,eragrizzard.com,
5737290268,One Realty,,,,,,,,,,,,,(239) 218-6325,1222 SE 47th St,Ste. 208,Cape Coral,FL,33904,,,2021-04-28 7:58,,,,
5737268614,30A Escapes Realty LLC,,,,,,,,,,,,,(850) 468-0165,60 Clayton Ln,,Grayton Beach,FL,32459,,,2021-06-02 12:33,,,,
5737287077,Sun Realty,,,,,,,,,,,,,(239) 649-1990,3757 Tamiami Trail N,,Naples,FL,34103,,,,,,,
5737209463,Dalton Wade Realty Group - Avalon Group,,,,,,,,,,,,,(888) 668-8283,260 1st Avenue South,#200,St. Petersburg,FL,33701,,,,,,,
5737280880,Dalton Wade Realty Group,,,,,,,,,,,,,(888) 668-8283,260 1st Avenue South,5th floor,St. Petersburg,FL,33701,,,,,,,
5737213350,SoMo,,Robert Jackson,,,,,,,,,,,,,,,,,Robert Jackson,,2022-04-20 9:35,,SoMo,SoMo,
5737237253,Options 1 Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 954-599-9056,9050 Pines Boulevard,,Pembroke Pines,FL,33024,,,2021-03-29 11:12,,options1realty.com,options1realty.com,
5737093001,Better Homes and Gardens Real Estate Connections,,Bradley Feiner (Deactivated User),,,,,,,,,,,,1624 E. Summit St.,,Crown Point,IN,46307,,,2021-05-12 14:07,,premierregion.com,premierregion.com,
5735669878,Solid Source Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,4403242665,10900 Crabapple Road,,Roswell,GA,30075,,,2021-05-06 9:17,,solidsource.com,solidsource.com,
5729370745,Alere Transaction Services,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,,,,,2021-05-24 11:16,,,,
5723260161,First Mutual Realty,,Robert Jackson,,2021-03-29 11:45,,Brokerage,2022-10-01,,,,,,7027556957,4035 South Tenaya Way,,Las Vegas,NV,89147,Robert Jackson,,2021-03-29 13:50,,firstmutualrealty.com,firstmutualrealty.com,
5720928538,TRIPLEMINT,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 866-432-5956,7 West 18th Street,STE 7G,New York,NY,10036,,,2021-04-01 16:47,,triplemint.com,triplemint.com,
5720480273,Keller Williams Drive - Greenville SC,,Bradley Feiner (Deactivated User),,,,,,,,,,,864-423-5060,200 Mills Avenue,,Greenville,KS,29605,,,2021-03-26 18:09,,kwdrivegreenville.com,kwdrivegreenville.com,
5712088418,David Cummings Real Estate Team at eXp Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 910-233-0425,1900 Eastwood Road,,Wilmington,,28403,,,2021-10-01 9:21,,explorewilmingtonhomes.com,explorewilmingtonhomes.com,
5710423351,Geenen Homes at Coldwell Banker,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 616-795-0014,466 East 16th Street,,Holland,MI,49424,,,2021-04-21 20:43,,GeenenHomes.com,GeenenHomes.com,
5704591937,Coldwell Banker - The Kohler Group,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,CO,,,,2021-04-21 10:05,,,,
5704584966,YLOPO,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 844-359-5493,4712 Admiralty Way,STE 548,Marina del Rey,,21012,,,,,ylopo.com,ylopo.com,
5704029707,Keller Williams Black Hills,,Bob Kodner,,,,,,,,,,,,,,,SD,,Bob Kodner,,2022-04-18 13:14,,,,
5703987314,Keller Williams Elite - Lancaster PA,,Bradley Feiner (Deactivated User),,,,,,,,,,,717-553-2500,,,,,17601,,,2021-04-29 8:54,,kwelitelancaster.com,kwelitelancaster.com,
5698133305,The Patel Group,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 832-880-0905,10480 Grant Road,,Houston,TX,19111,,,2021-03-25 9:33,,thepatelgroupllc.com,thepatelgroupllc.com,
5696109198,Klinemay,,,,,,,,,,,,,+1 540-746-1195,1962 Evelyn Byrd Avenue,,Harrisonburg,VA,22801,,,2021-09-08 9:59,,klinemay.com,klinemay.com,
5685741842,Homes of Rockies,,Clayton Sanders (Deactivated User),,,,,,,,,,,,9800 Pyramid Ct,,Englewood,CO,80112,,,2021-03-24 17:09,,homesofrockies.com,homesofrockies.com,
5682117226,Salt Water Real Estate,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,HI,,,,2021-06-23 15:29,,saltwater-hawaii.com,saltwater-hawaii.com,
5682143521,The Azbell Group,,Robert Jackson,,2021-03-24 9:50,,Brokerage,2022-10-01,,,,,,,,,,TX,,Robert Jackson,,2021-04-09 11:23,,metroplexrealty.com,metroplexrealty.com,
5659621513,Berkshire Hathaway HomeServices McNelis Group Properties,,Bradley Feiner (Deactivated User),,,,,,,,,,,4103940990,2930 Eisenhower Avenue,,Alexandria,MA,22314,,,2021-05-17 11:49,,mcnelisgroup.com,mcnelisgroup.com,
5658910341,Keller Williams Pittsburgh North,,Bradley Feiner (Deactivated User),,,,,,,,,,,(724) 933-8500,11269 Perry Hwy Suite 300,,Wexford,PA,15090,,,2021-03-30 10:31,,www.kwpittsburghnorth.com,www.kwpittsburghnorth.com,
5658873771,RE/MAX Ultimate,,Matt Smith (Deactivated User),95,2021-08-12 9:23,,,,,,,,,937-929-0511,2331 Far Hills Ave Oakwood OH 45419,,Oakwood,OH,45429,,,2022-03-08 14:52,,ilovedayton.com,ilovedayton.com,
5654582185,Perfectsolutionsnj,,Matt O'Connell (Deactivated User),,,,,,,,,,,,211 Warren Street,,Newark,VA,7103,,,2021-10-12 15:46,,perfectsolutionsnj.com,perfectsolutionsnj.com,
5654343472,SA Homes TX,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,San Antonio,TX,,,,,,,,
5654343262,The Rob and Brent Group at TTR Sotheby's International Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,,1515 14th Street NW,,Washington,DC,20005,,,2021-03-18 15:16,,robandbrentgroup.com,robandbrentgroup.com,
5654143091,The Blake Cory Home Selling Team @ EXP,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 951-419-4429,29970 TECHNOLOGY DR,STE 220,Murrieta,CA,43015,,,2021-04-20 17:05,,soldbyblakecory.com,soldbyblakecory.com,
5652450387,The Persaud Group,,Bradley Feiner (Deactivated User),,,,,,,,,,,,,,,FL,,,,2021-05-21 10:34,,thepersaudgroup.com,thepersaudgroup.com,
5652484354,Robert Northfield Real Estate Team at Keller Williams Midtown Direct Realty Inc.,,Bradley Feiner (Deactivated User),,,,,,,,,,,973.762.5400,181 Maplewood Avenue Maplewood,,Maplewood,NJ,7040,,,2021-03-30 12:10,,https://www.midtowndirecthouses.com/,kwmtdr.com,
5646771262,Home Captain,,Clayton Sanders (Deactivated User),,,,,,,,,,,8778474302,1517 VOORHIES AVE,2ND FL,,CO,10010,,,2021-03-26 10:05,,homecaptain.com,homecaptain.com,
5646541187,Handoff Holdings.com,,Bradley Feiner (Deactivated User),,,,,,,,,,,(762) 200-1717,1204 1ST AVE,,Columbus,GA,31901,,,,,handoffholdings.com,handoffholdings.com,
5643768756,Mission Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,4407775224,24831 Lorain Road,STE 206,North Olmsted,VA,23233,,,2021-04-22 10:46,,missionrealty.com,missionrealty.com,
5642275136,Slate Real Estate Advisors LLC,,Clayton Sanders (Deactivated User),,,,,,,,,,,,1513 Boulder Street,,Denver,CO,80211,,,2021-03-25 15:21,,slaterea.com,slaterea.com,
5637946763,Transcend,,Clayton Sanders (Deactivated User),,,,,,,,,,,7147468551,832 SANSOME ST,LOWER LEVEL,San Francisco,,94111,,,2021-03-18 11:49,,transcend.io,transcend.io,
5637403478,Kylin-Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,4072196229,5168 West Colonial Drive,,Orlando,FL,32808,,,2021-03-17 11:05,,kylin-realty.com,kylin-realty.com,
5635149057,Premier Key Realty - Orlando,,Bradley Feiner (Deactivated User),,,,,,,,,,,407-326-8826,12472 Lake Underhill Rd #304,,Orlando,FL,,,,2022-02-14 13:32,,premierkeyrealty.com,premierkeyrealty.com,
5635113762,The Mutlu Group - eXp Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 617-320-6708,556 Tremont Street,,Boston,MA,2118,,,2021-03-15 19:27,,themutlugroup.com,themutlugroup.com,
5634983537,Blue Fence Real Estate,,Bradley Feiner (Deactivated User),,,,,,,,,,,8888122583,29 S OLD RAND RD,,Lake Forest,IL,18015,,,,,bluefence.com,bluefence.com,
5632329256,West Town Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 312-647-6905,2623 W ARMITAGE AVE,,Chicago,IL,60647,,,2021-03-26 15:36,,westtownrealtyinc.com,westtownrealtyinc.com,
5627953005,Lifestyleintrealty,,Bradley Feiner (Deactivated User),,,,,,,,,,,7869309928,175 Southwest 7th Street,STE 2310,Miami,FL,33131,,,2021-03-15 14:41,,lifestyleintrealty.com,lifestyleintrealty.com,
5627988503,Realestateofficetn,,,,,,,,,,,,,+1 865-483-7253,1298 Oak Ridge Turnpike,,Oak Ridge,TN,37830,,,2021-03-20 16:12,,realestateofficetn.com,realestateofficetn.com,
5619880865,Pro Players Realty USA,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 850-545-4663,3501 Martin Hurst Road,,Tallahassee,FL,32312,,,2021-03-13 14:21,,proplayersrealtyusa.com,proplayersrealtyusa.com,
5619128176,eXp Realty - Sena Team,,Tom Brinson (Deactivated User),,,,,,,,,,,615-270-8702,3401 Mallory Lane #100Franklin TN 37067,,Franklin,TN,37067,,,2021-08-09 9:55,,annemariesena.exprealty.com,annemariesena.exprealty.com,
5605813267,Walters & Co.,,Clayton Sanders (Deactivated User),,,,,,,,,,,(720) 357-6655,1221 South Clarkson Street,,Denver,CO,80210,,,2021-03-15 12:21,,gowalters.com,gowalters.com,
5604525104,eXp Realty - Tennessee,,Bradley Feiner (Deactivated User),,,,,,,,,,,865-909-6900,2095 Lakeside Centre Way,,Knoxville,TN,37922,,,2021-04-22 9:06,,exprealty.com,exprealty.com,
